会员卡号,性别,年龄,会员卡注册时间,会员卡级别
1010010011133309,M,33.0,2016-12-10 00:00:00,缤纷卡
1010010011169076,F,49.0,2009-06-26 00:00:00,缤纷卡
1010010011247184,F,37.0,2013-07-21 00:00:00,缤纷卡
1010010011298877,F,53.0,2017-10-21 00:00:00,缤纷卡
1000011829800686,M,34.0,2018-10-25 18:20:23,缤纷卡
1010010011213101,F,33.0,2012-02-11 00:00:00,缤纷卡
1010010018050019,F,35.0,2014-12-21 00:00:00,璀璨卡
1010010018051210,F,-1.0,2016-02-25 14:58:37,璀璨卡
1010010011124133,F,45.0,2015-12-23 00:00:00,缤纷卡
6600264900,F,-1.0,2017-02-22 20:39:40,缤纷卡
06900096131,F,30.0,2018-01-01 16:45:15,璀璨卡
06900087255,M,28.0,2017-11-12 14:09:41,预享卡
1000011801800023,M,-1.0,2018-01-18 13:23:28,预享卡
1010010011171216,F,28.0,2012-02-17 00:00:00,缤纷卡
1010010011121252,M,32.0,2016-02-19 00:00:00,缤纷卡
6600181292,F,-1.0,2017-01-04 21:49:13,缤纷卡
1010010011169349,F,47.0,2013-08-17 00:00:00,缤纷卡
1010010011172915,M,26.0,2013-08-03 00:00:00,缤纷卡
1010010011215920,F,44.0,2017-04-06 00:00:00,缤纷卡
1010010018037637,F,38.0,2013-03-11 00:00:00,璀璨卡
1010010011214675,M,38.0,2017-02-19 00:00:00,缤纷卡
1010010018018516,F,28.0,2010-02-28 00:00:00,璀璨卡
1000011833504988,F,33.0,2018-12-01 19:05:30,缤纷卡
1010010011119592,F,50.0,2016-05-05 00:00:00,缤纷卡
1000011825301131,F,31.0,2018-09-10 20:28:47,缤纷卡
1010010018050596,F,24.0,2012-05-28 00:00:00,缤纷卡
1010020011282901,F,49.0,2016-12-20 00:00:00,缤纷卡
1010020018056154,F,45.0,2018-02-01 00:00:00,至尊卡
0519077521,M,25.0,2017-08-26 15:24:16,缤纷卡
1010010018004760,F,58.0,2016-02-03 00:00:00,璀璨卡
1010010011206340,F,24.0,2016-10-09 00:00:00,缤纷卡
1010010011248003,F,42.0,2010-05-04 00:00:00,缤纷卡
1000011835902329,F,22.0,2018-12-25 18:33:29,缤纷卡
1000011823904928,F,-1.0,2018-08-27 20:31:38,缤纷卡
06900097537,F,26.0,2018-01-11 21:35:02,缤纷卡
1010010018018841,F,28.0,2013-10-10 00:00:00,璀璨卡
1000011829400702,F,51.0,2018-10-21 13:35:31,缤纷卡
1010010018002628,F,33.0,2011-02-02 00:00:00,璀璨卡
1010010018038918,F,25.0,2015-08-21 00:00:00,璀璨卡
0519050551,F,33.0,2017-05-07 17:51:33,缤纷卡
1010010011142023,F,37.0,2013-11-28 00:00:00,缤纷卡
1010010011188432,F,29.0,2014-04-26 00:00:00,缤纷卡
1010010011219033,F,27.0,2015-05-20 00:00:00,缤纷卡
1010020011416791,F,37.0,2017-07-30 00:00:00,缤纷卡
1010020011143810,M,34.0,2014-05-17 00:00:00,璀璨卡
0519018793,F,20.0,2017-01-20 10:45:16,缤纷卡
1010010011168643,F,53.0,2009-06-21 00:00:00,缤纷卡
1010010011200345,M,34.0,2014-02-09 00:00:00,缤纷卡
1010020011227691,F,34.0,2016-12-04 00:00:00,缤纷卡
6227602925970540,F,34.0,2009-10-12 00:00:00,缤纷卡
1110020018000142,F,30.0,2011-10-05 00:00:00,璀璨卡
1110020011102917,F,30.0,2015-02-27 00:00:00,璀璨卡
1010010011124190,F,29.0,2015-12-19 00:00:00,缤纷卡
1000011920604617,F,37.0,2019-07-25 19:47:09,缤纷卡
06900078604,F,36.0,2017-09-08 12:42:05,缤纷卡
1010010018051126,F,36.0,2013-09-10 00:00:00,璀璨卡
1000011921202001,M,-1.0,2019-07-31 13:58:05,预享卡
1010010018018531,F,33.0,2014-03-24 00:00:00,璀璨卡
1010010018029327,F,45.0,2014-01-15 00:00:00,璀璨卡
1000011900800974,F,51.0,2019-01-08 17:48:49,缤纷卡
1010020011134121,F,33.0,2012-09-03 00:00:00,璀璨卡
06900093725,F,25.0,2017-12-21 17:32:48,预享卡
1010010011117069,F,28.0,2012-05-23 00:00:00,缤纷卡
1010010011121343,M,33.0,2016-04-09 00:00:00,缤纷卡
1000011833801243,F,29.0,2018-12-04 20:54:39,缤纷卡
1010010018029378,F,30.0,2011-12-20 00:00:00,璀璨卡
06900006945,F,41.0,2017-05-14 19:57:24,缤纷卡
06900057555,F,53.0,2017-07-05 18:12:41,缤纷卡
1000011831301534,F,41.0,2018-11-09 21:49:55,预享卡
1010010011197254,M,30.0,2014-06-06 00:00:00,缤纷卡
1010010018001558,F,37.0,2010-10-11 00:00:00,璀璨卡
1000011803700135,M,-1.0,2018-02-06 22:00:49,预享卡
801000253251,F,37.0,2010-10-21 00:00:00,璀璨卡
1000011903402201,F,-1.0,2019-02-03 18:38:51,预享卡
1000011903700268,F,-1.0,2019-02-06 10:39:26,预享卡
1000011818800380,F,32.0,2018-07-07 13:15:22,璀璨卡
1000011904102039,M,-1.0,2019-02-10 18:19:49,预享卡
1000011902300572,F,23.0,2019-01-23 13:38:42,璀璨卡
1000011904300535,M,-1.0,2019-02-12 13:44:25,预享卡
1000011904702755,F,26.0,2019-02-16 20:44:38,璀璨卡
1000011904802371,F,23.0,2019-02-17 19:16:01,预享卡
1000011904900897,F,-1.0,2019-02-18 17:28:34,预享卡
6000119804,U,-1.0,2016-08-26 13:12:16,预享卡
1010020011176842,M,39.0,2016-06-19 00:00:00,缤纷卡
1000011827402122,F,30.0,2018-10-01 19:34:33,缤纷卡
1010010011173658,F,39.0,2013-12-25 00:00:00,缤纷卡
1000011806900016,F,36.0,2018-03-10 11:41:37,缤纷卡
1010010011105505,M,37.0,2014-01-31 00:00:00,缤纷卡
1010010011337936,F,41.0,2017-08-16 00:00:00,缤纷卡
1010010011171970,F,32.0,2012-04-12 00:00:00,缤纷卡
06900084610,F,35.0,2017-10-26 13:41:36,缤纷卡
1010010011124872,F,26.0,2016-01-17 00:00:00,缤纷卡
1010010011139930,F,38.0,2012-07-26 00:00:00,缤纷卡
1010010011152468,M,31.0,2012-08-12 00:00:00,缤纷卡
6000110832,U,-1.0,2016-05-21 18:05:51,预享卡
1010020011208903,F,32.0,2015-05-30 00:00:00,璀璨卡
1000011809000089,M,-1.0,2018-03-31 15:09:23,预享卡
1000011812200082,M,28.0,2018-05-02 17:56:15,缤纷卡
1010010011173607,M,37.0,2009-10-04 00:00:00,缤纷卡
1010010011144741,F,30.0,2013-06-29 00:00:00,缤纷卡
1000011829402640,F,29.0,2018-10-21 21:04:04,缤纷卡
1010010011138929,M,29.0,2012-10-08 00:00:00,缤纷卡
6600211097,F,20.0,2017-01-18 21:00:57,缤纷卡
1010010018016815,F,28.0,2012-12-15 00:00:00,璀璨卡
1000011909601290,F,-1.0,2019-04-06 14:23:36,预享卡
1000011904002424,F,37.0,2019-02-09 20:34:29,璀璨卡
1010010011124994,F,34.0,2010-05-16 00:00:00,缤纷卡
1000011912602736,U,-1.0,2019-05-06 17:45:14,预享卡
1000011804400038,F,27.0,2018-02-13 13:21:59,缤纷卡
1000011828400206,F,-1.0,2018-10-11 13:12:04,预享卡
1000011830200814,F,-1.0,2018-10-29 20:41:31,预享卡
1000011901401424,F,24.0,2019-01-14 18:03:28,缤纷卡
1000011912206233,F,-1.0,2019-05-02 19:08:11,预享卡
6600096467,F,26.0,2016-07-19 19:23:33,缤纷卡
6600090818,F,-1.0,2016-06-08 22:18:57,缤纷卡
6227604239202552,F,29.0,2010-02-25 00:00:00,预享卡
1000011825501103,F,27.0,2018-09-12 19:00:47,缤纷卡
1010010011163683,F,38.0,2014-08-16 00:00:00,缤纷卡
1010010011110145,F,26.0,2016-06-02 00:00:00,缤纷卡
6600121666,F,24.0,2016-09-28 00:00:00,缤纷卡
1000011825501108,F,-1.0,2018-09-12 19:02:09,预享卡
1010020011435360,F,28.0,2017-11-01 00:00:00,璀璨卡
6900095323,F,35.0,2017-12-27 13:00:01,缤纷卡
1000011824102585,F,-1.0,2018-08-29 18:44:09,预享卡
1010020011163153,F,40.0,2015-04-06 00:00:00,璀璨卡
1000011825900348,F,-1.0,2018-09-16 11:25:08,预享卡
1000011815000513,F,-1.0,2018-05-30 18:49:08,预享卡
1010010011215243,F,23.0,2017-03-07 00:00:00,缤纷卡
1000011904300643,F,29.0,2019-02-12 14:22:37,缤纷卡
1010010011152262,F,27.0,2015-07-21 00:00:00,缤纷卡
1000011825400337,F,28.0,2018-09-11 13:10:04,璀璨卡
1000011900502866,F,-1.0,2019-01-05 19:05:16,预享卡
6600178964,F,-1.0,2017-01-03 15:31:13,缤纷卡
1000011827301029,F,-1.0,2018-09-30 16:32:16,预享卡
1000011903700525,U,-1.0,2019-02-06 12:35:06,预享卡
1000011906100201,F,-1.0,2019-03-02 11:15:26,预享卡
1000011821002099,F,26.0,2018-07-29 19:31:37,预享卡
1000011833501050,F,23.0,2018-12-01 11:28:03,预享卡
1010010011232446,F,36.0,2011-08-14 00:00:00,缤纷卡
0519080519,M,25.0,2017-09-06 15:21:58,预享卡
1000011906702461,F,-1.0,2019-03-08 18:09:08,预享卡
06900007292,F,18.0,2017-05-19 17:52:55,预享卡
06900078529,F,29.0,2017-09-07 00:00:00,缤纷卡
1000011907600612,F,-1.0,2019-03-17 12:17:40,预享卡
1000011831201156,F,-1.0,2018-11-08 18:06:07,预享卡
6600115509,F,23.0,2016-09-12 10:55:39,缤纷卡
06900005906,F,18.0,2017-05-05 18:44:35,预享卡
1010020011127367,M,34.0,2013-06-02 00:00:00,璀璨卡
1000011906001015,U,30.0,2019-03-01 19:11:46,预享卡
1000011908300607,M,-1.0,2019-03-24 11:45:29,预享卡
1000011826900422,F,-1.0,2018-09-26 15:20:28,预享卡
1010010018023161,F,37.0,2010-06-23 00:00:00,璀璨卡
1010010011153590,F,32.0,2015-08-20 00:00:00,缤纷卡
1000011806800143,M,-1.0,2018-03-09 20:24:55,预享卡
1010010011171017,F,28.0,2012-08-19 00:00:00,缤纷卡
1000011813500502,F,-1.0,2018-05-15 17:29:58,预享卡
06900074886,F,18.0,2017-08-12 17:03:53,预享卡
1000011905300424,U,-1.0,2019-02-22 12:30:21,预享卡
1010010011136457,M,27.0,2017-01-01 00:00:00,缤纷卡
1010010011238267,F,35.0,2011-08-31 00:00:00,缤纷卡
06900089050,F,23.0,2017-11-25 18:13:32,缤纷卡
1000011900500473,F,-1.0,2019-01-05 12:35:43,预享卡
1010010011152667,F,39.0,2012-05-06 00:00:00,缤纷卡
1000011900102373,F,-1.0,2019-01-01 15:56:51,预享卡
06900097540,M,-1.0,2018-01-11 22:15:06,预享卡
1010010018015700,F,33.0,2008-07-20 00:00:00,璀璨卡
1010010011226201,F,29.0,2016-06-12 00:00:00,缤纷卡
1000011829600512,F,-1.0,2018-10-23 17:58:46,预享卡
1010010011120650,F,25.0,2016-02-03 00:00:00,缤纷卡
0500373129,M,36.0,2017-04-26 00:00:00,缤纷卡
06900077736,F,36.0,2017-08-31 22:27:01,预享卡
06900004571,M,30.0,2017-04-26 20:50:27,缤纷卡
1010020011134898,F,39.0,2013-11-09 00:00:00,璀璨卡
1000011822901759,F,24.0,2018-08-17 20:48:19,缤纷卡
1000011830500915,F,32.0,2018-11-01 20:50:25,缤纷卡
1000011830600647,F,-1.0,2018-11-02 17:36:47,预享卡
1010010011338680,M,29.0,2017-06-30 00:00:00,缤纷卡
1000011831001307,F,-1.0,2018-11-06 20:36:09,预享卡
1010010011181411,F,37.0,2014-07-20 00:00:00,缤纷卡
06900082652,F,-1.0,2017-10-08 10:37:32,预享卡
6600145136,F,-1.0,2016-12-16 15:07:07,缤纷卡
06900001729,F,18.0,2017-04-15 15:42:03,预享卡
6600087979,F,-1.0,2016-03-09 14:22:18,缤纷卡
06900082598,F,27.0,2017-10-07 00:00:00,缤纷卡
06900000686,F,27.0,2017-04-07 18:31:59,缤纷卡
1000011825804057,F,-1.0,2018-09-15 16:20:07,预享卡
1000011832900261,F,27.0,2018-11-25 11:39:27,缤纷卡
801000052956,F,28.0,2013-03-02 00:00:00,缤纷卡
1010010011245479,F,32.0,2014-08-05 00:00:00,缤纷卡
1010010011160547,M,40.0,2012-07-01 00:00:00,缤纷卡
1010010011128973,F,36.0,2014-10-30 00:00:00,缤纷卡
1010010011339747,F,33.0,2017-09-12 00:00:00,缤纷卡
1000011834401276,F,-1.0,2018-12-10 11:59:55,预享卡
1010020011202289,F,27.0,2014-11-23 00:00:00,璀璨卡
1000011803800084,M,-1.0,2018-02-07 17:31:37,预享卡
6600238418,F,-1.0,2017-02-03 20:38:17,缤纷卡
1010020011238732,F,23.0,2015-02-26 00:00:00,璀璨卡
1010010011146711,F,35.0,2014-09-29 00:00:00,缤纷卡
1000011834501770,F,-1.0,2018-12-11 22:57:30,预享卡
1010010011122445,F,22.0,2016-03-05 00:00:00,缤纷卡
06900091833,F,38.0,2017-12-15 17:33:33,璀璨卡
1000011819501394,F,-1.0,2018-07-14 17:09:42,预享卡
1010010011215857,F,33.0,2017-03-24 00:00:00,缤纷卡
0519132215,F,35.0,2018-02-21 19:37:18,缤纷卡
1000011804100256,M,-1.0,2018-02-10 18:51:46,预享卡
1010010018025376,F,30.0,2010-06-27 00:00:00,璀璨卡
1000011835706290,F,-1.0,2018-12-23 22:36:32,预享卡
1010010018032870,M,29.0,2016-06-10 00:00:00,璀璨卡
1000011831502630,F,-1.0,2018-11-11 19:43:19,璀璨卡
1110020011107771,M,26.0,2015-04-26 00:00:00,璀璨卡
6600102496,F,24.0,2016-08-23 22:22:39,缤纷卡
6600094384,F,28.0,2016-07-08 16:18:17,缤纷卡
6600122633,F,32.0,2016-10-03 00:00:00,璀璨卡
1010010018012477,F,56.0,2016-05-01 00:00:00,璀璨卡
1010010018000585,F,32.0,2012-11-28 00:00:00,缤纷卡
1000011805200065,M,-1.0,2018-02-21 14:02:14,预享卡
1000011820100620,F,36.0,2018-07-20 15:37:44,缤纷卡
1010010011122719,F,25.0,2016-03-08 00:00:00,缤纷卡
1010010011153157,F,30.0,2015-06-06 00:00:00,缤纷卡
1000011817501305,F,-1.0,2018-06-24 19:02:21,预享卡
1010010011207159,F,23.0,2016-09-10 00:00:00,缤纷卡
6600097725,F,40.0,2016-07-29 22:09:37,缤纷卡
1010010011220894,M,32.0,2015-10-30 00:00:00,缤纷卡
6600088743,F,-1.0,2016-04-02 23:21:12,缤纷卡
06900095878,M,-1.0,2017-12-31 17:27:53,预享卡
06900004298,F,18.0,2017-04-24 02:30:17,预享卡
1000011822700538,F,-1.0,2018-08-15 13:40:11,预享卡
06900093000,M,-1.0,2017-12-19 12:06:19,预享卡
1000011823002259,F,-1.0,2018-08-18 20:50:25,预享卡
1010010011230180,F,53.0,2016-02-23 00:00:00,缤纷卡
1000011823400796,F,-1.0,2018-08-22 20:09:20,预享卡
1000011813500127,F,-1.0,2018-05-15 12:52:33,预享卡
6600103063,F,28.0,2016-08-24 15:14:06,缤纷卡
06900089437,F,27.0,2017-11-27 20:42:38,缤纷卡
06900086433,M,-1.0,2017-11-06 22:38:52,预享卡
1000011814000054,F,-1.0,2018-05-20 09:34:34,预享卡
1000011906400584,U,-1.0,2019-03-05 16:23:29,预享卡
1010020011186337,F,31.0,2015-12-27 00:00:00,璀璨卡
1000011919001617,M,37.0,2019-07-09 13:26:37,缤纷卡
6000088050,F,-1.0,2015-09-09 11:38:30,缤纷卡
1010020018022879,F,20.0,2018-02-15 00:00:00,璀璨卡
1010010018014283,F,34.0,2011-09-11 00:00:00,璀璨卡
1000011801200165,M,-1.0,2018-01-12 20:24:53,预享卡
1010020011201585,F,34.0,2015-02-15 00:00:00,璀璨卡
1000011833301159,F,-1.0,2018-11-29 18:59:45,预享卡
1000011813500656,F,30.0,2018-05-15 19:16:19,缤纷卡
1000011820800264,F,28.0,2018-07-27 13:58:59,缤纷卡
1010010011131596,F,26.0,2014-12-05 00:00:00,璀璨卡
1010010018002446,F,30.0,2012-08-04 00:00:00,璀璨卡
1000011920502410,F,26.0,2019-07-24 14:57:31,缤纷卡
0519078247,U,18.0,2017-08-27 18:20:03,缤纷卡
1000011814701707,F,-1.0,2018-05-27 21:12:10,预享卡
1010010011124987,F,28.0,2013-10-13 00:00:00,缤纷卡
1000011818900037,F,-1.0,2018-07-08 10:09:14,预享卡
6600217920,F,-1.0,2017-01-21 12:23:08,缤纷卡
1010020018000479,F,30.0,2012-09-17 00:00:00,璀璨卡
1010010011184838,F,26.0,2014-11-04 00:00:00,缤纷卡
1010010011214788,F,41.0,2017-02-22 00:00:00,缤纷卡
1000011902600298,F,-1.0,2019-01-26 10:17:14,预享卡
1010010018051204,F,-1.0,2017-03-08 00:00:00,璀璨卡
1000011901204500,U,-1.0,2019-01-12 22:33:01,预享卡
06900086307,M,-1.0,2017-11-05 21:18:32,预享卡
6600145453,F,28.0,2016-12-16 18:51:45,缤纷卡
6600177024,F,-1.0,2017-01-02 17:28:07,缤纷卡
1000011821401165,F,28.0,2018-08-02 21:41:03,缤纷卡
6600101064,F,26.0,2016-08-20 00:00:00,缤纷卡
1010010011123097,F,33.0,2016-02-03 00:00:00,缤纷卡
6600098885,F,31.0,2016-08-06 10:15:16,缤纷卡
1010010018002848,F,31.0,2010-06-29 00:00:00,璀璨卡
1000011819600645,F,-1.0,2018-07-15 15:32:01,预享卡
1010010011221293,F,31.0,2008-05-23 00:00:00,缤纷卡
6600202965,F,-1.0,2017-01-14 17:42:18,缤纷卡
1000011901002984,F,23.0,2019-01-10 19:29:49,预享卡
1000011804300033,F,38.0,2018-02-12 13:20:52,缤纷卡
1000011807000203,M,-1.0,2018-03-11 17:48:01,预享卡
06900073525,F,18.0,2017-07-30 12:44:52,预享卡
1000011831200923,F,26.0,2018-11-08 17:10:35,预享卡
1000011805500021,M,-1.0,2018-02-24 11:58:01,预享卡
1010020011246960,F,29.0,2016-09-13 00:00:00,璀璨卡
1010010018049302,M,33.0,2014-12-01 00:00:00,缤纷卡
0519098059,U,50.0,2017-11-06 15:51:39,预享卡
1010010011216993,F,30.0,2017-02-09 00:00:00,缤纷卡
1000011815200218,F,-1.0,2018-06-01 12:46:15,缤纷卡
1000011825500654,F,-1.0,2018-09-12 15:26:21,预享卡
06900003648,F,18.0,2017-04-22 15:45:46,预享卡
06900094141,F,57.0,2017-12-23 11:09:37,缤纷卡
6600185998,F,-1.0,2017-01-06 18:23:49,缤纷卡
1000011821900230,F,-1.0,2018-08-07 13:18:39,预享卡
1000011811000159,M,-1.0,2018-04-20 18:03:12,预享卡
1000011815301532,F,-1.0,2018-06-02 20:34:18,预享卡
1000011826900557,F,-1.0,2018-09-26 16:51:06,预享卡
1010010018050012,F,42.0,2009-05-11 00:00:00,璀璨卡
1010010011218162,M,33.0,2017-01-16 00:00:00,缤纷卡
1010020011161456,F,30.0,2016-05-08 00:00:00,璀璨卡
1000011827400167,F,-1.0,2018-10-01 10:52:12,预享卡
1000011818000506,F,25.0,2018-06-29 18:16:11,缤纷卡
06900073934,F,18.0,2017-08-04 17:22:47,预享卡
1010010011200664,F,46.0,2014-02-13 00:00:00,缤纷卡
1010010011220606,F,30.0,2016-01-02 00:00:00,缤纷卡
1000011827902022,F,-1.0,2018-10-06 16:09:21,预享卡
1000011826300765,F,-1.0,2018-09-20 18:16:41,缤纷卡
1010010011170562,F,42.0,2010-07-24 00:00:00,缤纷卡
1010020018051980,F,30.0,2015-04-23 00:00:00,璀璨卡
1010010011106132,F,30.0,2014-08-24 00:00:00,缤纷卡
1000011811100762,M,38.0,2018-04-21 19:57:13,缤纷卡
1010010018031532,F,32.0,2016-09-15 00:00:00,璀璨卡
1000011806900083,M,-1.0,2018-03-10 14:40:50,预享卡
1010020011237746,F,39.0,2016-12-06 00:00:00,璀璨卡
1010010011139059,F,31.0,2013-02-06 00:00:00,璀璨卡
06900008795,F,23.0,2017-05-26 18:10:23,缤纷卡
1000011729700053,M,-1.0,2017-10-24 17:42:23,预享卡
1000011829300643,F,36.0,2018-10-20 14:06:04,缤纷卡
1010010011175365,M,31.0,2014-01-02 00:00:00,缤纷卡
1010010018032913,F,32.0,2009-11-23 00:00:00,璀璨卡
1000011802400030,M,-1.0,2018-01-24 14:00:11,预享卡
1010010011187041,F,32.0,2014-12-08 00:00:00,缤纷卡
1000011821600105,F,-1.0,2018-08-04 10:21:16,预享卡
1010010011135610,F,26.0,2017-01-07 00:00:00,缤纷卡
1010010011157496,F,26.0,2015-07-27 00:00:00,缤纷卡
1010010011112961,F,37.0,2016-04-16 00:00:00,缤纷卡
1000011903700741,M,30.0,2019-02-06 13:55:23,预享卡
1010020018038800,F,28.0,2016-08-30 00:00:00,璀璨卡
1000011834900991,F,24.0,2018-12-15 12:45:03,缤纷卡
1000011835005195,M,46.0,2018-12-16 15:31:38,璀璨卡
1010010018003538,M,32.0,2010-02-12 00:00:00,璀璨卡
1000011806900080,M,-1.0,2018-03-10 14:32:21,预享卡
1010010018005793,F,24.0,2015-03-09 00:00:00,璀璨卡
1010020011433688,F,30.0,2017-10-29 00:00:00,璀璨卡
1000011906203035,F,-1.0,2019-03-03 21:26:06,预享卡
1000011913805687,M,23.0,2019-05-18 21:08:10,缤纷卡
1000011835402253,M,21.0,2018-12-20 21:16:09,缤纷卡
1010010011171953,M,25.0,2012-01-30 00:00:00,缤纷卡
1000011910700699,M,29.0,2019-04-17 16:05:42,预享卡
1000011802700138,F,27.0,2018-01-27 18:32:23,璀璨卡
1000011915802483,F,29.0,2019-06-07 15:19:07,缤纷卡
1000011820201496,F,24.0,2018-07-21 18:11:45,缤纷卡
1010010011193933,M,37.0,2015-04-25 00:00:00,缤纷卡
1010020011417547,F,29.0,2017-07-22 00:00:00,璀璨卡
1000011913302122,M,-1.0,2019-05-13 11:19:18,预享卡
1000011905501635,M,-1.0,2019-02-24 16:24:01,预享卡
1000011818100105,F,-1.0,2018-06-30 11:09:54,预享卡
1000011807900001,M,-1.0,2018-03-20 00:18:57,璀璨卡
1000011828702265,F,28.0,2018-10-14 19:29:26,缤纷卡
1000011821000499,F,-1.0,2018-07-29 13:31:33,预享卡
1000011901101692,U,-1.0,2019-01-11 16:13:33,预享卡
1010010011113672,F,31.0,2016-06-26 00:00:00,缤纷卡
1010010011201278,M,29.0,2014-02-23 00:00:00,缤纷卡
1000011807600241,M,-1.0,2018-03-17 22:58:29,璀璨卡
6600114668,F,29.0,2016-09-10 08:18:27,缤纷卡
1010010011215500,F,30.0,2017-03-13 00:00:00,缤纷卡
1000011826701591,F,37.0,2018-09-24 15:23:10,缤纷卡
6600106239,F,28.0,2016-08-29 00:00:00,缤纷卡
1010010011197060,M,36.0,2013-06-15 00:00:00,缤纷卡
1010010018051030,F,27.0,2016-02-12 00:00:00,缤纷卡
06900089365,M,-1.0,2017-11-27 13:27:14,预享卡
06900075356,M,29.0,2017-08-15 19:27:40,璀璨卡
1000011816500287,M,24.0,2018-06-14 15:06:54,璀璨卡
1010010011338534,F,46.0,2017-07-07 00:00:00,缤纷卡
6600117461,M,35.0,2016-09-16 12:47:19,缤纷卡
1010010018000812,F,33.0,2013-01-05 00:00:00,璀璨卡
1010010018021020,F,28.0,2015-09-12 00:00:00,璀璨卡
1010010011105297,F,34.0,2014-09-26 00:00:00,缤纷卡
1010020011283466,F,25.0,2016-12-29 00:00:00,璀璨卡
1010020011167776,F,24.0,2014-11-02 00:00:00,璀璨卡
1000011823002432,F,-1.0,2018-08-18 21:40:10,预享卡
06900036305,F,18.0,2017-06-15 21:18:55,预享卡
1000011823801745,F,-1.0,2018-08-26 17:23:48,预享卡
1010010011162361,F,39.0,2013-02-07 00:00:00,缤纷卡
1000011827500858,F,-1.0,2018-10-02 14:26:45,预享卡
1010020011270628,M,21.0,2016-10-28 00:00:00,璀璨卡
1000011817500555,M,47.0,2018-06-24 14:38:43,缤纷卡
1000011920001684,F,-1.0,2019-07-19 11:01:17,预享卡
1000011917405313,U,54.0,2019-06-23 18:59:08,缤纷卡
1000011835802066,F,17.0,2018-12-24 17:58:47,璀璨卡
1000011900700266,F,37.0,2019-01-07 12:11:13,缤纷卡
1000011833300585,F,24.0,2018-11-29 14:25:08,缤纷卡
1010010011136408,F,45.0,2016-12-31 00:00:00,缤纷卡
1010010011225760,M,22.0,2016-06-03 00:00:00,缤纷卡
6600085243,F,-1.0,2015-12-24 00:03:24,缤纷卡
1000011808800012,F,29.0,2018-03-29 12:02:44,缤纷卡
06900084764,M,28.0,2017-10-27 00:00:00,璀璨卡
6600145717,F,-1.0,2016-12-17 09:03:47,缤纷卡
06900095444,F,45.0,2017-12-28 16:53:10,缤纷卡
1000011825201723,M,25.0,2018-09-09 15:47:15,缤纷卡
1000011825000330,F,40.0,2018-09-07 13:04:34,缤纷卡
1000011825802335,F,-1.0,2018-09-15 13:52:53,预享卡
0519104928,U,50.0,2017-12-02 13:09:25,预享卡
1000011814900242,F,38.0,2018-05-29 15:08:12,缤纷卡
1010010018012331,F,32.0,2016-05-12 00:00:00,璀璨卡
1010010018051064,F,33.0,2013-10-12 00:00:00,璀璨卡
1010010011150981,F,25.0,2015-08-14 00:00:00,璀璨卡
1010010011119357,F,32.0,2016-04-02 00:00:00,缤纷卡
1010010011335736,M,27.0,2017-04-20 00:00:00,璀璨卡
1000011827602381,F,41.0,2018-10-03 19:43:14,缤纷卡
1010010011122735,M,33.0,2016-03-08 00:00:00,缤纷卡
06900090562,M,-1.0,2017-12-06 17:01:28,预享卡
1010020018020338,F,63.0,2017-03-06 00:00:00,璀璨卡
1010010011116383,F,35.0,2008-05-14 00:00:00,缤纷卡
1000011825102486,F,-1.0,2018-09-08 17:31:20,预享卡
1010010018051108,F,23.0,2014-08-07 00:00:00,璀璨卡
1010010011210198,F,30.0,2013-01-05 00:00:00,缤纷卡
6600093496,M,25.0,2016-07-05 00:00:00,缤纷卡
1000011821002169,F,32.0,2018-07-29 19:48:22,缤纷卡
1000011900200039,F,-1.0,2019-01-02 08:47:49,预享卡
1010010011121865,M,37.0,2016-04-17 00:00:00,缤纷卡
6900029139,F,23.0,2017-06-09 20:08:16,缤纷卡
1000011817501616,F,29.0,2018-06-24 20:38:57,缤纷卡
6900089573,F,32.0,2017-11-29 14:56:10,缤纷卡
6600277340,F,-1.0,2017-03-05 20:49:52,缤纷卡
1010010011224218,F,32.0,2016-10-19 00:00:00,缤纷卡
1010010018037973,M,23.0,2016-07-04 00:00:00,璀璨卡
1010010018036322,M,24.0,2017-02-19 00:00:00,璀璨卡
1010010011144788,M,48.0,2011-10-05 00:00:00,缤纷卡
1010010011126755,M,37.0,2016-01-23 00:00:00,缤纷卡
1010010011160285,F,42.0,2010-03-02 00:00:00,缤纷卡
6600085017,F,-1.0,2015-12-18 19:50:53,缤纷卡
1000011812000151,F,26.0,2018-04-30 15:37:30,缤纷卡
1010020011385007,F,24.0,2017-08-08 00:00:00,璀璨卡
1000011906400119,M,31.0,2019-03-05 09:38:44,璀璨卡
519151526,F,50.0,2018-04-28 14:58:29,预享卡
1000011808200116,F,28.0,2018-03-23 19:33:20,缤纷卡
6600097091,F,30.0,2016-07-25 00:00:00,缤纷卡
